Temperature (C),Humidity,Wind Speed (km/h),Pressure (millibars), _wdire,weather,Visibility (km),PM2.5 concentration (ug/m^3)
13.78888889,0.77,6.0858,1014.58,WNW,rain,14.9569,16
10.57777778,0.88,6.44,1018.11,West,rain,15.8263,30
10.48333333,0.92,3.22,1017.73,WSW,rain,15.4721,31
10.28888889,0.91,3.7513,1017.7,North,rain,14.8764,22
9.972222222,0.92,1.5617,1017.62,North,rain,10.9802,7
13.63888889,0.9,2.7048,1017.54,North,rain,9.8049,8
16.73888889,0.74,7.245,1017.7,North,rain,10.3523,28
18.83888889,0.65,3.4132,1017.78,North,sun,9.982,40
21.16111111,0.59,4.6046,1017.3,North,rain,9.982,45
22.58888889,0.53,4.4275,1017.19,North,rain,10.4006,59
22.89444444,0.48,7.6636,1016.68,North,rain,11.27,58
24.00555556,0.47,9.66,1016.08,North,snow,11.2056,42
24.00555556,0.35,8.0017,1015.62,North,sun,11.3988,48
23.97777778,0.44,9.2897,1014.86,North,sun,11.2056,51
25.04444444,0.32,3.5903,1013.97,North,sun,11.2056,50
24.07777778,0.35,4.9588,1013.39,SW,sun,10.3523,49
22.38333333,0.45,9.4829,1013.18,WSW,sun,9.982,43
21.20555556,0.52,3.6869,1013.21,West,rain,9.982,37
18.26111111,0.62,6.2146,1013.75,West,rain,10.3523,46
17.2,0.67,14.49,1014.13,WNW,rain,9.982,47
15.99444444,0.75,3.1073,1014.13,WNW,drizzle,9.982,61
15.96111111,0.79,12.2843,1014.06,WNW,sun,11.9301,62
15.44444444,0.72,13.846,1013.92,West,sun,15.8263,47
14.37222222,0.75,10.9963,1013.82,West,sun,15.8263,40
13.60555556,0.9,9.982,1012.67,West,sun,12.0428,35
12.82222222,0.82,6.2468,1013.04,North,rain,15.8263,29
12.75,0.83,3.3488,1013.03,North,rain,15.8263,30
11.41666667,0.92,6.2307,1012.98,North,rain,15.2628,40
12.33333333,0.86,2.4633,1012.83,North,rain,9.982,40
14.90555556,0.78,10.2879,1013.03,North,rain,9.982,26
15.89444444,0.74,10.2879,1013.13,SSW,sun,9.982,53
17.22777778,0.72,12.0589,1013.13,WSW,rain,9.982,52
17.82777778,0.73,7.4704,1013.1,North,rain,9.982,83
17.91666667,0.72,10.0947,1013.17,North,rain,9.982,57
19.05555556,0.67,9.0965,1013,North,rain,9.982,74
20.14444444,0.67,7.5187,1012.69,North,rain,9.982,47
20.26111111,0.62,3.8962,1012.54,North,fog,9.982,27
21.20555556,0.62,4.6368,1011.87,SSW,rain,9.982,52
21.25555556,0.67,4.8944,1011.19,North,drizzle,9.982,35
20.23333333,0.66,7.2128,1011.17,West,rain,9.982,37
19.07777778,0.71,7.6475,1011.08,WSW,rain,9.982,70
17.94444444,0.77,10.5777,1011.28,WSW,sun,9.982,60
15.49444444,0.82,20.608,1012.08,West,rain,11.0285,71
14.14444444,0.89,8.4364,1012.64,WNW,sun,9.9015,73
14.53888889,0.86,11.0768,1012.79,WNW,sun,11.8979,74
14.13888889,0.86,3.6708,1012.79,West,sun,11.6886,86
13.4,0.9,3.5098,1012.56,West,sun,11.9784,93
13.42777778,0.9,3.3488,1012.8,West,fog,11.9784,92
11.58888889,0.74,5.474,1009.9,West,sun,14.9569,106
14.42222222,0.83,10.7709,1011.91,North,rain,14.9086,97
13.91666667,0.86,10.6904,1011.72,North,rain,14.812,88
13.4,0.9,10.3201,1011.51,North,sun,14.0875,68
13.86666667,0.9,7.9373,1011.51,North,sun,9.9015,69
14.90555556,0.84,11.27,1011.6,North,sun,9.7566,73
15.93333333,0.74,10.6743,1011.59,SSW,sun,9.4346,82
17.12777778,0.65,19.8996,1011.41,North,sun,9.9015,106
18.75,0.58,19.4166,1011.2,North,sun,9.9015,124
18.96111111,0.6,17.0499,1011.25,North,sun,9.982,139
19.99444444,0.54,16.8728,1010.98,North,sun,10.0464,146
21.11111111,0.5,17.3397,1010.48,North,sun,10.0464,161
21.09444444,0.46,21.9604,1010.24,North,sun,10.4006,146
21.17777778,0.43,19.8191,1009.55,North,sun,10.0464,175
21.22777778,0.41,16.4703,1009.04,North,sun,11.27,184
20.1,0.45,13.7977,1008.55,SW,rain,11.4471,175
19.02777778,0.51,9.7888,1008.17,WSW,rain,11.27,192
17.85,0.59,14.0553,1008.46,SW,sun,11.2056,197
16.26111111,0.66,11.2861,1008.94,West,rain,9.9015,200
14.98333333,0.72,13.9426,1009.55,West,fog,11.27,199
14.46666667,0.65,11.0285,1009.57,West,rain,14.812,175
13.94444444,0.6,10.8031,1009.53,West,sun,14.9569,166
12.31666667,0.65,11.1734,1009.56,West,sun,15.8263,167
11.76111111,0.66,10.8997,1009.47,North,sun,15.8263,172
10.82777778,0.62,13.1859,1011.18,North,rain,14.9569,127
10.13888889,0.73,10.948,1009.25,North,rain,15.8263,99
10.62777778,0.71,11.109,1008.87,North,rain,14.9086,143
10.60555556,0.69,13.524,1008.82,North,rain,14.9569,22
10.07222222,0.71,15.5848,1008.84,North,sun,9.982,15
11.16111111,0.71,21.5257,1009.07,North,rain,9.982,21
12.88888889,0.67,22.9586,1009.23,North,rain,10.3523,18
15.05,0.6,26.4845,1009.25,North,rain,11.2056,129
15.16111111,0.59,26.726,1009.44,North,rain,9.982,124
16.27222222,0.56,23.3611,1009.76,North,sun,10.3523,121
17.8,0.46,28.0623,1009.34,North,sun,9.982,61
17.93888889,0.46,27.9013,1009.14,North,sun,9.982,67
18.85555556,0.41,25.7439,1009.01,North,rain,10.3523,82
17.98888889,0.43,26.3557,1008.83,North,sun,9.982,66
17.96111111,0.51,25.0516,1008.43,North,sun,9.982,69
17.36111111,0.47,25.5668,1008.7,North,sun,10.3523,75
16.25,0.52,23.3289,1009.03,East,sun,9.982,68
14.12222222,0.47,20.0284,1009.42,SE,sun,9.982,61
12.95,0.55,14.9569,1010.18,SW,sun,10.3523,64
12.24444444,0.52,22.9425,1010.85,North,sun,9.982,63
11.68888889,0.57,19.6581,1011.08,North,sun,15.8263,66
11.15555556,0.59,20.7368,1011.22,North,sun,14.9569,63
9.216666667,0.9,5.8443,1014.24,North,rain,14.6349,68
8.683333333,0.9,5.2486,1014.73,North,sun,11.6725,53
9.188888889,0.77,12.3165,1013.46,North,sun,14.9569,66
8.594444444,0.93,6.2951,1014.81,North,sun,11.6725,61
7.505555556,0.93,1.8515,1014.35,North,sun,9.6761,57
6.216666667,0.95,9.6761,1014.42,North,sun,9.6922,57
5.855555556,0.93,0.4347,1014.35,North,rain,0.4669,63
5.933333333,1,0.1449,1014.55,North,sun,5.8443,49
10.40555556,1,0.7245,1014.91,North,rain,5.3935,66
12.54444444,0.78,7.2611,1014.44,North,rain,9.5312,60
13.86111111,0.77,3.8801,1014.52,North,sun,11.1251,68
15.97777778,0.63,4.669,1014.75,North,rain,11.3988,79
17.26666667,0.57,5.474,1014.41,North,rain,11.27,86
17.84444444,0.5,2.6726,1014.02,North,rain,11.27,83
16.42777778,0.54,3.9928,1013.55,North,rain,10.8997,89
17.77777778,0.46,1.6744,1013.02,North,rain,11.27,91
17.84444444,0.45,4.4275,1011.95,NW,sun,11.27,80
17.3,0.5,5.6672,1012.11,North,sun,11.3988,55
15.18333333,0.65,12.7351,1012.13,North,sun,11.2056,13
13.00555556,0.7,3.7191,1012.52,North,sun,15.8263,13
12.69444444,0.74,7.9373,1013.08,North,sun,9.982,10
12.19444444,0.72,9.7083,1013.35,North,sun,9.982,9
12.08333333,0.71,16.9855,1013.19,North,fog,15.8263,7
10.61666667,0.74,10.8514,1013.54,North,sun,14.9569,3
11.6,0.57,16.9855,1011.68,North,sun,15.8263,3
11.02222222,0.6,16.9211,1011.79,North,sun,15.8263,7
11.88888889,0.6,15.939,1013.76,North,sun,14.9569,14
10.41666667,0.64,16.6474,1011.39,North,sun,15.8263,6
10.3,0.67,13.3952,1011.42,North,sun,15.8263,6
9.483333333,0.72,13.3791,1011.65,North,sun,14.9569,6
9.772222222,0.68,12.8317,1011.83,North,sun,9.982,7
10.93333333,0.67,11.1412,1012.42,North,sun,9.982,6
11.65555556,0.66,7.1806,1012.96,North,sun,15.3111,13
13.93888889,0.55,21.5579,1012.97,North,sun,9.982,11
15.02777778,0.54,17.3075,1013.36,North,sun,9.982,9
16.03888889,0.47,24.5203,1013.41,WNW,sun,11.4471,3
15.22777778,0.51,20.3665,1013.34,NNW,sun,11.2056,8
16.20555556,0.44,14.4417,1013.62,WNW,sun,11.2056,3
17.3,0.43,18.0159,1013.28,NNW,sun,11.3988,3
17.77777778,0.43,15.8263,1012.98,North,sun,11.2056,7
17.8,0.38,17.2431,1012.5,North,fog,11.2056,10
17.26111111,0.39,16.8728,1012.61,North,sun,11.3988,21
17.2,0.38,15.3111,1012.88,North,sun,11.2056,33
15.02222222,0.45,20.9139,1012.98,North,sun,9.982,37
13.92777778,0.47,13.3469,1013.73,North,sun,10.3523,51
12.36666667,0.57,9.4346,1014.17,North,sun,9.982,59
12.29444444,0.59,6.7781,1014.46,North,fog,15.8263,55
12.78888889,0.56,14.4095,1014.45,North,sun,15.3111,58
9.533333333,0.76,7.084,1013.49,North,sun,15.8263,58
9.972222222,0.71,14.4256,1013.41,North,sun,15.8263,77
4.911111111,0.91,1.0143,1015.4,North,sun,3.4454,81
7.916666667,0.78,11.6725,1013.19,WNW,rain,15.8263,82
7.383333333,0.82,14.6188,1012.8,North,fog,15.8263,78
7.972222222,0.82,11.8496,1013.1,North,sun,14.8764,73
8.816666667,0.84,14.49,1013.14,North,sun,10.948,66
8.794444444,0.84,23.3289,1013.64,North,sun,10.948,66
7.888888889,0.89,26.8387,1014.12,North,sun,11.2056,78
7.8,0.96,22.7815,1014.48,North,sun,7.9695,94
7.822222222,0.95,14.2163,1014.97,North,sun,6.118,106
7.944444444,0.95,9.7727,1015.66,North,rain,10.0625,109
8.077777778,0.94,15.778,1015.89,North,sun,11.27,117
10.22777778,0.81,11.3183,1015.69,North,sun,11.27,126
11.36111111,0.74,4.2021,1015.59,North,sun,11.0768,128
12.45,0.7,1.3041,1015.24,North,rain,11.27,126
12.91666667,0.67,3.6869,1014.77,WSW,rain,11.2056,126
12.55,0.62,6.4078,1014.73,WSW,fog,11.3988,108
12.38333333,0.69,9.8049,1014.49,WSW,sun,11.2056,106
10.22777778,0.75,8.4042,1014.7,WSW,sun,11.2056,134
9.227777778,0.78,9.5151,1015.38,WNW,sun,9.982,136
7.827777778,0.87,7.3738,1015.81,West,sun,9.982,106
6.677777778,0.91,5.796,1015.89,West,sun,15.8263,96
